run_name,dataset,transform,label,original_mse,transformed_mse,diff_mse
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,AddWhiteNoise25,wps,0.17383233071083115,2.6470704078674316,-2.4732380771566005
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,AddWhiteNoise50,wps,0.17383233071083115,0.7175244092941284,-0.5436920785832973
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,AddWhiteNoise75,wps,0.17383233071083115,0.7002305388450623,-0.5263982081342311
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,AddWhiteNoise100,wps,0.17383233071083115,0.519404411315918,-0.3455720806050868
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,PitchShift25,wps,0.17383233071083115,0.26749563217163086,-0.09366330146079971
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,PitchShift50,wps,0.17383233071083115,0.19396352767944336,-0.02013119696861221
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,PitchShift75,wps,0.17383233071083115,0.17325779795646667,0.0005745327543644763
2_INFO_DOWN_regression_LibriSpeech_wps_HuBERT,LibriSpeech,PitchShift100,wps,0.17383233071083115,0.20669901371002197,-0.03286668299919082
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,AddWhiteNoise25,wps,0.19377552192835582,0.4027104675769806,-0.20893494564862478
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,AddWhiteNoise50,wps,0.19377552192835582,0.2964601516723633,-0.10268462974400747
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,AddWhiteNoise75,wps,0.19377552192835582,0.21326462924480438,-0.019489107316448567
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,AddWhiteNoise100,wps,0.19377552192835582,0.218317449092865,-0.024541927164509175
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,PitchShift25,wps,0.19377552192835582,0.2735665738582611,-0.0797910519299053
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,PitchShift50,wps,0.19377552192835582,0.2040148377418518,-0.010239315813495992
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,PitchShift75,wps,0.19377552192835582,0.21111047267913818,-0.01733495075078237
2_INFO_DOWN_regression_LibriSpeech_wps_Wav2Vec2,LibriSpeech,PitchShift100,wps,0.19377552192835582,0.2698698043823242,-0.0760942824539684
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,AddWhiteNoise25,wps,0.23844323853651683,0.35718753933906555,-0.11874430080254872
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,AddWhiteNoise50,wps,0.23844323853651683,0.29331526160240173,-0.0548720230658849
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,AddWhiteNoise75,wps,0.23844323853651683,0.307160347700119,-0.06871710916360219
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,AddWhiteNoise100,wps,0.23844323853651683,0.32572051882743835,-0.08727728029092152
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,PitchShift25,wps,0.23844323853651683,0.3228326439857483,-0.08438940544923146
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,PitchShift50,wps,0.23844323853651683,0.2586437463760376,-0.020200507839520765
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,PitchShift75,wps,0.23844323853651683,0.27237072587013245,-0.033927487333615614
2_INFO_DOWN_regression_LibriSpeech_wps_CLAP,LibriSpeech,PitchShift100,wps,0.23844323853651683,0.2772136330604553,-0.03877039452393849
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,AddWhiteNoise25,wps,0.22966516507523402,0.5413292646408081,-0.31166409956557406
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,AddWhiteNoise50,wps,0.22966516507523402,0.6980832815170288,-0.46841811644179476
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,AddWhiteNoise75,wps,0.22966516507523402,0.6532682180404663,-0.42360305296523226
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,AddWhiteNoise100,wps,0.22966516507523402,0.7760400772094727,-0.5463749121342386
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,PitchShift25,wps,0.22966516507523402,0.32757923007011414,-0.09791406499488012
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,PitchShift50,wps,0.22966516507523402,0.24225860834121704,-0.012593443265983023
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,PitchShift75,wps,0.22966516507523402,0.2300713211297989,-0.00040615605456487125
2_INFO_DOWN_regression_LibriSpeech_wps_AudioMAE,LibriSpeech,PitchShift100,wps,0.22966516507523402,0.2341483235359192,-0.0044831584606851715
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,AddWhiteNoise25,wps,0.20224703553886642,2.4742183685302734,-2.271971332991407
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,AddWhiteNoise50,wps,0.20224703553886642,1.9121216535568237,-1.7098746180179574
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,AddWhiteNoise75,wps,0.20224703553886642,1.0547744035720825,-0.8525273680332162
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,AddWhiteNoise100,wps,0.20224703553886642,0.6482987999916077,-0.44605176445274125
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,PitchShift25,wps,0.20224703553886642,0.25997233390808105,-0.05772529836921464
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,PitchShift50,wps,0.20224703553886642,0.21213902533054352,-0.009891989791677103
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,PitchShift75,wps,0.20224703553886642,0.22171491384506226,-0.01946787830619584
2_INFO_DOWN_regression_LibriSpeech_wps_MDuo,LibriSpeech,PitchShift100,wps,0.20224703553886642,0.23668240010738373,-0.03443536456851731
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,AddWhiteNoise25,wps,0.10738102231352102,1.339755654335022,-1.232374632021501
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,AddWhiteNoise50,wps,0.10738102231352102,0.686443030834198,-0.579062008520677
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,AddWhiteNoise75,wps,0.10738102231352102,0.6138655543327332,-0.5064845320192122
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,AddWhiteNoise100,wps,0.10738102231352102,0.44961345195770264,-0.3422324296441816
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,PitchShift25,wps,0.10738102231352102,0.16942688822746277,-0.06204586591394175
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,PitchShift50,wps,0.10738102231352102,0.11470149457454681,-0.007320472261025793
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,PitchShift75,wps,0.10738102231352102,0.10997170209884644,-0.0025906797853254143
2_INFO_DOWN_regression_LibriSpeech_wps_Whisper,LibriSpeech,PitchShift100,wps,0.10738102231352102,0.12598957121372223,-0.018608548900201208
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,AddWhiteNoise25,wps,0.1730868381758531,1.1456564664840698,-0.9725696283082167
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,AddWhiteNoise50,wps,0.1730868381758531,0.4540727138519287,-0.2809858756760756
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,AddWhiteNoise75,wps,0.1730868381758531,0.2696332335472107,-0.09654639537135759
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,AddWhiteNoise100,wps,0.1730868381758531,0.3419235944747925,-0.16883675629893938
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,PitchShift25,wps,0.1730868381758531,0.24404916167259216,-0.07096232349673906
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,PitchShift50,wps,0.1730868381758531,0.18243855237960815,-0.009351714203755052
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,PitchShift75,wps,0.1730868381758531,0.18689893186092377,-0.013812093685070664
2_INFO_DOWN_regression_LibriSpeech_wps_UniSpeech,LibriSpeech,PitchShift100,wps,0.1730868381758531,0.24396613240242004,-0.07087929422656694
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,AddWhiteNoise25,wps,0.22843930295535497,0.6511390805244446,-0.4226997775690896
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,AddWhiteNoise50,wps,0.22843930295535497,0.7252923250198364,-0.49685302206448145
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,AddWhiteNoise75,wps,0.22843930295535497,0.6585263013839722,-0.4300869984286172
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,AddWhiteNoise100,wps,0.22843930295535497,0.6369073390960693,-0.40846803614071436
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,PitchShift25,wps,0.22843930295535497,0.597791850566864,-0.36935254761150904
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,PitchShift50,wps,0.22843930295535497,0.2524067163467407,-0.02396741339138575
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,PitchShift75,wps,0.22843930295535497,0.25626638531684875,-0.027827082361493782
2_INFO_DOWN_regression_LibriSpeech_wps_XVector,LibriSpeech,PitchShift100,wps,0.22843930295535497,0.37231317162513733,-0.14387386866978236
